,x,y,cell_location,RSRPs,SINRs,max_RSRPn,max_SINRn
0,-0.51669388778173,0.017236488108211656,1,-89.01896373684176,-81.82882772790485,-49.018963736841755,-41.53403668202337
1,2.053796048132776,0.5917838848018135,3,-50.56894618567988,-43.094824484413614,-55.702939442916815,-48.37403096442239
2,-0.34089985914385457,0.0452370874960204,1,-85.47781295019784,-78.62279519499128,-45.477812950197844,-37.98138281190036
3,-0.9512084571005115,-0.19593604945791654,6,-53.50119066797731,-46.059447298557814,-94.49545176423973,-87.15999532224762
4,0.24640085758678065,-2.0395044620296936,5,-46.65953497574863,-39.16614350995003,-57.499153661811576,-50.46361094070514
5,1.0256530823052765,-0.5445362135894678,4,-49.91297336729605,-42.434256073458585,-96.04792472251712,-88.81032911156474
6,0.17997716876609893,0.7236070997469599,1,-92.20020718978991,-84.8838734660251,-52.20020718978991,-44.74048868829425
7,0.1909087394392306,-2.4148653142497127,5,-51.762398551639336,-44.29731761955313,-55.308381404000926,-47.93247979329604
8,1.2403411899186452,0.5657402187968321,3,-46.724860715241846,-39.23174551282791,-97.44111192168064,-90.43765505443463
9,-1.6364186955388926,0.14311080101207496,7,-52.083169888277055,-44.62268439790601,-54.90711187940687,-47.51766376256923
10,-1.5268809022262542,1.0667192490313573,7,-40.87736933825039,-33.37393284300365,-58.45233369536736,-52.567973873227565
11,-0.14374721722594241,-0.19790368289405036,1,-82.51859384759697,-76.20605981373686,-42.518593847596975,-35.01691005386239
12,-1.9663418446345942,1.0898866546653938,7,-49.02414263875319,-41.540372961992,-56.45450134991026,-49.21339587847473
13,1.998473891243921,1.7215563476906262,3,-54.663541696746094,-47.23050152840112,-54.76318928897277,-47.332019581818265
14,-0.4612896809897631,-1.69315466153523,5,-48.05971055603082,-40.57083096723648,-57.212142651459814,-50.0455241664914
15,-1.9697912226771002,-0.1847848729812691,6,-53.1050566179199,-45.655618515605894,-55.145493944722304,-47.74010871720322
16,-0.5043076644492568,-0.5897486105812959,1,-92.54636704903028,-85.2228408363168,-52.54636704903028,-45.09038758387541
17,-2.2845846420552696,1.1787132677909642,7,-53.28247389486708,-45.84066872579169,-53.8770083173242,-46.44966614991159
18,1.8951009857801164,1.1976588705748066,3,-48.999679786688716,-41.51561644568625,-56.52880249176961,-49.289928772140286
19,0.8153497268378498,1.5318603089787413,2,-53.23056593339534,-45.7862017174483,-54.34980636878204,-46.93140465772572
20,-0.6148502738304507,1.846199648692597,2,-50.67202104786715,-43.19723408528317,-56.048969589304875,-48.719422662617795
21,0.12687292147494755,1.579885980967303,2,-40.687960127289074,-33.18411128601075,-58.54265794917252,-52.7193969255685
22,-0.6800245814085482,1.8447826067582351,2,-51.517700166927526,-44.049389220495996,-55.683021607933284,-48.318885447548475
23,0.7330115614883912,-2.123077751794297,5,-53.13926697534468,-45.696647526923925,-53.85514970454169,-46.43027991406118
24,0.7513954314901126,-0.5049136171809234,4,-53.143056400559445,-45.70041993411108,-93.88513065172519,-86.55782003302667
25,0.5092798104277687,0.4756461185992502,1,-91.61229984739231,-84.31030796127088,-51.61229984739231,-44.14629240067282
26,1.4506871551526048,1.4424582923431215,3,-49.99611013238416,-42.51789941668367,-56.013653284034305,-48.71409152476113
27,-0.4648300599836057,-2.589006081606015,5,-54.52871093769953,-47.0938770117479,-54.66995899784976,-47.237844899445335
28,-0.37032484793798215,-1.8874357479166382,5,-46.82540600943328,-39.33291470864725,-57.25653486142656,-50.20177108357073
29,0.23286348369908838,0.6428083680744305,1,-91.44661420103394,-84.14819753678648,-51.44661420103394,-43.97782007291691
30,0.454691624301931,2.5612470771363416,2,-54.26435232928567,-46.82558193327097,-54.843511809432215,-47.41599521710047
31,1.2649401273761818,-1.6886809092471582,4,-53.394668095110845,-45.95339505670857,-54.205398196658635,-46.78286918114448
32,-1.7149622988107232,-1.0749228143602632,6,-44.28449880396717,-36.78577402193959,-57.93664965062639,-51.23181690915836
33,0.3544733809926708,1.5499049681203774,2,-46.75875088375466,-39.26610688474571,-57.253477873323874,-50.20562162081148
34,0.40128240940114956,-1.0836274240573494,5,-52.394818185671554,-44.93572832060763,-55.734280874839385,-48.349333577525314
35,0.01618517007097653,0.3520954018162361,1,-85.69184129142319,-78.80887404096066,-45.69184129142319,-38.19635508753159
36,-1.290383184190182,-1.2352117219628935,6,-47.307924459434446,-39.81614775684087,-57.540062126553764,-50.44018596636108
37,-0.8065650926467327,1.8008190062195153,2,-52.91371165801685,-45.46163016054479,-55.22794151335094,-47.826578210591606
38,0.2675518213052257,1.514127263912659,2,-45.50766002163331,-38.011599212931756,-57.62516561383508,-50.72988409382677
39,-0.5802777655422864,-0.8614142557504474,6,-54.02270983971266,-46.58683476165262,-95.07870244362124,-87.73709119138641
40,1.644218015769492,-0.9033164593281919,4,-38.21093407758052,-30.705097508716253,-58.77198688713598,-53.92062292913376
41,1.9908227410968458,-0.9068512844889884,4,-48.597904366635476,-41.11121210044166,-57.05240519106724,-49.844806733092284
42,-1.3562431827184318,-0.5154285936481817,6,-46.32053184769299,-38.82615060345556,-57.60297197686394,-50.605736544348304
43,-1.3730707676558496,0.714225493207655,7,-40.677255263760145,-33.173397794645474,-98.54332244911909,-92.74668701601422
44,-0.26528463616708997,0.5991775993778221,1,-91.07798352681549,-83.79098027664841,-51.07798352681549,-43.60568049861273
45,-0.5535681964857131,1.6565896584610442,2,-49.692851763872625,-42.21169404247675,-56.56997381389597,-49.29143480450661
46,0.7090402159775882,-1.0792471721597285,4,-53.01721575826838,-45.569672165437964,-54.429112706317994,-47.014876108392805
47,-0.16471899215180574,-0.5546306409008026,1,-89.99664030666709,-82.75434680135533,-49.99664030666709,-42.51770886288973
48,-0.8661028274838489,-0.5127684430210544,6,-51.964408330677884,-44.50387286638264,-94.80584257608483,-87.49658949997792
49,2.1667740302079253,-0.94444928464067,4,-51.28870784908112,-43.81809372116295,-55.937342701681374,-48.58361988248252
