,x,y,cell_location,RSRPs,SINRs,max_RSRPn,max_SINRn
0,0.9721804894064072,-0.6515358572815226,4,-49.862941428497464,1.7023148695604693,-56.11551185495158,-7.832350282505679
1,-0.9357489273450303,0.18302004352439427,7,-53.69747521314345,-3.077136468731166,-54.33569050355861,-3.9981753233740767
2,0.39066545217807436,-2.141591534724882,5,-49.80562073619495,1.7828063503563605,-56.330079120967284,-8.110238994070704
3,-1.786937230787159,1.0684991563858253,7,-45.66010479506926,6.348084924552907,-57.563941680463344,-12.57579893423473
4,-1.9280904000740562,0.3116204313625519,7,-51.65697488977186,-0.3899508924043638,-55.70498714956442,-6.353115230403454
5,0.9325857198583893,0.15692986048615598,3,-53.91282423885477,-3.362866130596095,-54.26450859540887,-3.8675632906837927
6,1.4483591711296366,0.5088245034685115,3,-45.897552972111725,6.095037350174665,-57.52069558835677,-12.330676579192051
7,1.1518602445752535,1.5883364707131058,3,-52.83113471726374,-1.884655897992458,-55.32146932057532,-5.456546839430807
8,2.115204934638138,-0.6563850033537841,4,-51.00697551756652,0.35835628370733175,-55.5905932901388,-6.5502890981969175
9,1.362919583965656,0.31143833659711184,3,-49.88640766724657,1.6848803023910555,-56.226885150040104,-7.942758660185795
10,0.6341024820639118,1.4777949408874917,2,-51.440142771301524,-0.17887545843712657,-55.25728646940544,-5.930602805356421
11,1.9749484400539918,-0.4885006257698641,4,-50.409136681129965,1.0646791968292801,-55.85322088605629,-7.196636460448835
12,0.522733277553955,-0.303828059241976,1,-90.3790722865727,-42.49837289886047,-50.37907228657269,1.0918047641942237
13,0.7517531414131828,1.0307705149066488,3,-52.43595386612475,-1.4033683333668052,-54.98991620361386,-5.169154295377991
14,1.467924743583231,0.5881146122734804,3,-43.68504464257934,8.438135790199407,-58.00370402362762,-14.757335954482771
15,0.20268338842274147,-1.4588040663378157,5,-45.384464495231356,6.654946820746838,-57.83386657970935,-13.090734324852392
16,-0.49705406772323,0.13654254677578903,1,-88.99349059884238,-41.865023923280916,-48.993490598842385,2.704357324938487
